"soc6","soc_code","title","auto_w","pv_w","da_w","tk_w","ag_w","n_tasks","n_core","occupation_category","eloundou_alpha","eloundou_beta","eloundou_gamma","webb_software","webb_robot","webb_ai","sml","felten","frey_osborne","routine_cognitive","routine_manual"
"173029","17-3029.08","Photonics Technicians",0.785714285714286,0.813907181312804,1.06533575274137,0.660505470103542,0.586119643659242,24,11,"Computer, Engineering & Science",0.0675675675675676,0.263513513513513,0.459459459459459,92,65,91,2.92440833236466,4.2230701,0.24,0.194463095090909,0.392798151818182
"172151","17-2151.00","Mining and Geological Engineers, Including Mining Safety Engineers",0.785493827160494,1.32371634016424,1.05330483276079,0.158331742353042,0.572614729243972,18,9,"Computer, Engineering & Science",0.111111111111111,0.481481481481481,0.851851851851852,70,55,85,2.77780322173089,4.7114701,0.14,-0.059757013,-0.46129805
"331011","33-1011.00","First-Line Supervisors of Correctional Officers",0.784420289855073,1.12168336844502,0.806309897206492,0.45755480133493,0.401137115493951,23,23,"Protective Service",0.217391304347826,0.282608695652174,0.347826086956522,NA,NA,NA,NA,NA,NA,NA,NA
"291041","29-1041.00","Optometrists",0.783333333333333,0.919042709737007,1.17416237101988,0.244401693585629,0.435948698969422,10,10,"Healthcare Practitioners & Technical",0,0.3,0.6,66,64,100,2.85958705276145,4.7826734,0.14,0.57689226,-0.10965949
"291127","29-1127.00","Speech-Language Pathologists",0.78125,1.17079912236583,0.964431608906348,0.271307682818044,0.422288444931577,23,17,"Healthcare Practitioners & Technical",0.170731707317073,0.451219512195122,0.731707317073171,59,25,59,2.86923776774841,4.1211429,0.0064,-1.324997,-1.4576073
"333021","33-3021.06","Intelligence Analysts",0.78125,1.47440169358563,0.930550782614683,0.218119647575605,0.60059013456159,21,15,"Protective Service",0.0916666666666667,0.383333333333333,0.675,63,38,77,2.81387251004515,4.2936625,0.34,0.43183299,-0.482937416
"311121","31-1121.00","Home Health Aides",0.780448717948718,0.991663362322985,0.724490937042229,0.736076823993063,0.283788862850978,15,11,"Healthcare Support",0.0769230769230769,0.0769230769230769,0.0769230769230769,NA,NA,NA,NA,NA,NA,NA,NA
"312021","31-2021.00","Physical Therapist Assistants",0.778846153846154,0.967027311980636,0.797096188357644,0.676155082856116,0.374784121890537,21,18,"Healthcare Support",0.102564102564103,0.153846153846154,0.205128205128205,30,57,26,2.85096425455137,3.4319386,0.018,-0.07587509,-0.3035116
"111011","11-1011.00","Chief Executives",0.77859477124183,1.49810792010883,0.981742903263779,0.0958438014061291,0.38914192814985,31,20,"Management, Business & Financial",0.127906976744186,0.5,0.872093023255814,30,9,28,2.79206447413487,4.2420411,0.015,-1.1517317,-1.1690833
"119151","11-9151.00","Social and Community Service Managers",0.77827380952381,1.39931622124072,0.916153832597206,0.175848586810836,0.38996335640673,16,12,"Management, Business & Financial",0.0714285714285714,0.392857142857143,0.714285714285714,50,26,68,2.85422798936449,4.0269861,0.0067,-1.5103506,-1.069903
"271013","27-1013.00","Fine Artists, Including Painters, Sculptors, and Illustrators",0.77662037037037,1.44712011801606,1.13253559144751,0.299964374284321,0.413786784682724,28,8,"Arts, Design, Entertainment & Media",0,0.425,0.85,66,33,52,2.84955470141558,3.6274438,0.042,-0.74475896,-0.001463137
"332021","33-2021.00","Fire Inspectors and Investigators",0.774439102564103,1.04245291318608,0.989715871772704,0.484750150982712,0.445886507071045,30,22,"Protective Service",0.134615384615385,0.288461538461538,0.442307692307692,25,51,58,2.71685331422051,4.6417446,0.48,-0.257199197,-0.7453138
"231023","23-1023.00","Judges, Magistrate Judges, and Magistrates",0.773148148148148,1.08005458040648,1.35945392178984,0.060481951921934,0.391298648498559,21,15,"Community & Social Service",0,0.416666666666667,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA
"151299","15-1299.05","Information Security Engineers",0.772916666666667,1.28082903768655,1.42749570435321,0.391068360252296,1.12993587371178,20,0,"Computer, Engineering & Science",0.460869565217391,0.728985507246377,0.997101449275362,NA,NA,NA,NA,NA,NA,NA,NA
"191031","19-1031.02","Range Managers",0.769444444444444,1.30777205024873,0.930037023329768,0.0509515627339456,0.305433030508158,16,14,"Life, Physical & Social Science",0.0487804878048781,0.439024390243902,0.829268292682927,64,54,77,2.70565561557881,4.0974908,0.016,-0.6534258,-0.949684833333333
"291141","29-1141.00","Registered Nurses",0.768849206349206,0.965868924780839,1.16459297624545,0.362496931680867,0.482789962936148,27,15,"Healthcare Practitioners & Technical",0.0708661417322835,0.381889763779528,0.692913385826772,43,22,78,2.81035116457884,4.2665367,NA,0.201349638,-0.527117652
"333031","33-3031.00","Fish and Game Wardens",0.767992424242424,1.15811186223103,0.866202386416114,0.405813891778915,0.283601385660969,24,20,"Protective Service",0.0909090909090909,0.284090909090909,0.477272727272727,NA,NA,NA,NA,NA,NA,NA,NA
"119041","11-9041.01","Biofuels/Biodiesel Technology and Product Development Managers",0.767857142857143,1.49995419550841,0.967896810710465,0.0955341801261479,0.577545760432507,18,10,"Management, Business & Financial",0.046875,0.4453125,0.84375,50,26,68,2.72548855118327,4.4620752,0.017,-0.63596505,-0.50637985
"193033","19-3033.00","Clinical and Counseling Psychologists",0.767178362573099,1.50565750710419,0.863770206225712,0.11382515564408,0.257746277144967,30,27,"Life, Physical & Social Science",0.0925925925925926,0.37037037037037,0.648148148148148,NA,NA,NA,NA,NA,NA,NA,NA
"193034","19-3034.00","School Psychologists",0.766891891891892,1.2136382331201,0.891951929723947,0.218595510046286,0.391792547258867,19,18,"Life, Physical & Social Science",0,0.391891891891892,0.783783783783784,NA,NA,NA,NA,NA,NA,NA,NA
"312022","31-2022.00","Physical Therapist Aides",0.765625,0.729943889497805,0.761044312894212,0.992184815220759,0.357475952641916,19,13,"Healthcare Support",0.121212121212121,0.181818181818182,0.242424242424242,30,57,26,2.9044921875,2.659271,0.61,-0.26122832,-0.03302051
"291292","29-1292.00","Dental Hygienists",0.765277777777778,0.5688848101946,1.09059136395556,0.631663802902143,0.429877474952602,16,14,"Healthcare Practitioners & Technical",0.0625,0.1875,0.3125,NA,NA,NA,NA,NA,NA,NA,NA
"132054","13-2054.00","Financial Risk Specialists",0.763888888888889,1.3898774749526,1.37448146777421,0.319361806491338,1.09562960221509,30,0,"Management, Business & Financial",0.0666666666666667,0.533333333333333,1,NA,NA,NA,NA,NA,NA,NA,NA
"272091","27-2091.00","Disc Jockeys, Except Radio",0.760964912280702,1.0974898585643,1.31177686477386,0.814219504853536,0.850935650871563,19,0,"Arts, Design, Entertainment & Media",0.421052631578947,0.526315789473684,0.631578947368421,NA,NA,NA,NA,NA,NA,NA,NA
"272032","27-2032.00","Choreographers",0.759523809523809,1.58272038710529,0.822310119849718,0.0436727680576676,0.196527456259504,18,17,"Arts, Design, Entertainment & Media",0.0571428571428571,0.271428571428571,0.485714285714286,5,16,14,2.82198820556024,3.4898806,0.004,0.2545385,-0.24941343
"419041","41-9041.00","Telemarketers",0.759375,0.843121843353823,1.59008883476483,1.25562184335382,1.32803300858899,12,8,"Sales & Related",0.611111111111111,0.805555555555556,1,11,4,18,3.46222270083997,1.5099856,0.99,0.5446569,-0.25392172
"291151","29-1151.00","Nurse Anesthetists",0.755208333333333,0.760808378198271,1.20709044134238,0.227378906834864,0.387025581424187,24,24,"Healthcare Practitioners & Technical",0,0.166666666666667,0.333333333333333,43,22,78,2.9519683420701,4.619307,NA,0.5204806,0.31410977
"132051","13-2051.00","Financial and Investment Analysts",0.754807692307692,1.45398092021348,1.33809334989885,0.327468751079749,0.985387872280056,26,0,"Management, Business & Financial",0,0.461538461538462,0.923076923076923,37,16,81,2.99155507797432,3.5415885,0.23,0.24647947,-1.2817879
"193039","19-3039.03","Clinical Neuropsychologists",0.75462962962963,1.34463910697503,0.919705585465514,0.101718894870881,0.214548900852872,18,18,"Life, Physical & Social Science",0.0625,0.453125,0.84375,30,11,85,2.59747259832366,4.9534941,0.0043,-0.39016905,-1.3403944
"211092","21-1092.00","Probation Officers and Correctional Treatment Specialists",0.754385964912281,1.1468308333941,0.90989651956382,0.371425987580881,0.43270353710768,21,17,"Community & Social Service",0.157894736842105,0.394736842105263,0.631578947368421,5,9,21,2.81395945768066,2.8697326,0.25,0.11753795,-0.89859194
"333021","33-3021.02","Police Identification and Records Officers",0.75400641025641,1.08511363335968,0.87630105780252,0.441939503745003,0.445646185038111,15,11,"Protective Service",0.0916666666666667,0.383333333333333,0.675,63,38,77,2.81387251004515,4.2936625,0.34,0.43183299,-0.482937416
"291123","29-1123.00","Physical Therapists",0.75354609929078,1.10632840315896,0.993613365406991,0.225782857498213,0.341334774682805,24,23,"Healthcare Practitioners & Technical",0.0851063829787234,0.191489361702128,0.297872340425532,64,43,93,2.83624222652666,4.0916033,0.021,-0.7608771,-0.7903956
"211023","21-1023.00","Mental Health and Substance Abuse Social Workers",0.753472222222222,1.43551280469674,0.864034885786827,0.184423069015037,0.169245008972988,13,11,"Community & Social Service",0,0.270833333333333,0.541666666666667,20,17,60,2.75879109248322,3.8721092,0.0031,-0.47075865,-1.4170333
"299021","29-9021.00","Health Information Technologists and Medical Registrars",0.752604166666667,0.94605232868024,1.3410683602523,0.64605232868024,1.17410254037844,16,0,"Healthcare Practitioners & Technical",0.3125,0.65625,1,NA,NA,NA,NA,NA,NA,NA,NA
"339092","33-9092.00","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.751666666666667,0.99442390758349,0.814851251684408,0.703234167789605,0.381473490355354,15,10,"Protective Service",0.08,0.08,0.08,20,75,46,3.03195956454121,2.960619,0.67,-0.85758394,-1.0112966
"439041","43-9041.00","Insurance Claims and Policy Processing Clerks",0.7515625,0.474371843353823,1.57758883476483,1.45173859120658,1.56142766952966,25,15,"Office & Administrative Support",0.666666666666667,0.833333333333333,1,44,18,53,3.39225937566224,2.5882883,0.98,0.806569445,-0.014987795
"151252","15-1252.00","Software Developers",0.75,1.27386862766055,1.29586143184452,0.508016174353777,1.01910478501288,19,0,"Computer, Engineering & Science",0.789473684210526,0.868421052631579,0.947368421052632,NA,NA,NA,NA,NA,NA,NA,NA
"172199","17-2199.06","Microsystems Engineers",0.75,1.30979397165726,1.11300020131028,0.231987714395046,0.890164331483578,31,8,"Computer, Engineering & Science",0.213559322033898,0.530508474576271,0.847457627118644,75,52,90,2.87080835446924,4.4884806,0.014,-0.418742137727273,-0.435068672636364
"211015","21-1015.00","Rehabilitation Counselors",0.747311827956989,1.23835950230986,0.836363366330771,0.262056788087207,0.366702495695474,17,14,"Community & Social Service",0.0645161290322581,0.354838709677419,0.645161290322581,17,9,40,2.81320754716981,3.2807686,0.0094,-0.19675756,-1.1149851
"439111","43-9111.00","Statistical Assistants",0.747282608695652,0.603100884502593,1.46777754245579,1.27437652920782,1.46102406046058,14,9,"Office & Administrative Support",0.826086956521739,0.891304347826087,0.956521739130435,61,7,67,3.16119392549763,3.7404909,0.66,0.343185615,-0.740805595
"211011","21-1011.00","Substance Abuse and Behavioral Disorder Counselors",0.746296296296296,1.18750995463949,0.882112038284747,0.295076910424059,0.329044618913356,23,22,"Community & Social Service",0.0888888888888889,0.2,0.311111111111111,NA,NA,NA,NA,NA,NA,NA,NA
"291122","29-1122.00","Occupational Therapists",0.742424242424242,1.17207457482069,0.885568497900103,0.205770518102123,0.286829822451582,17,16,"Healthcare Practitioners & Technical",0.10958904109589,0.287671232876712,0.465753424657534,72,49,93,2.81761185828403,3.8585858,0.0035,-1.61914505,-1.16682915
"413041","41-3041.00","Travel Agents",0.7421875,0.463388347648318,1.53772208691208,1.375,1.41919417382416,8,8,"Sales & Related",0.125,0.5625,1,15,43,46,3.39554275965025,2.8236527,0.099,0.23842043,-0.8535104
"131041","13-1041.04","Government Property Inspectors and Investigators",0.739583333333333,1.01495190528383,1.19686963044152,0.472168783648703,0.701036297108184,13,3,"Management, Business & Financial",0.214574898785425,0.524291497975709,0.834008097165992,17,22,42,2.83897312689431,4.2417951,0.08,0.376764396666667,-0.848250704166667
"131082","13-1082.00","Project Management Specialists",0.739583333333333,1.18350852961086,1.26350852961086,0.520829037686548,0.938388868327985,20,0,"Management, Business & Financial",0.1,0.55,1,NA,NA,NA,NA,NA,NA,NA,NA
"151299","15-1299.07","Blockchain Engineers",0.737745098039216,1.32751631567998,1.34740571477694,0.341382583855912,1.16042731507376,17,0,"Computer, Engineering & Science",0.460869565217391,0.728985507246377,0.997101449275362,NA,NA,NA,NA,NA,NA,NA,NA
"194071","19-4071.00","Forest and Conservation Technicians",0.735,1.03566151189052,1.10323416778961,0.532567501122939,0.486711094662388,20,5,"Life, Physical & Social Science",0.0769230769230769,0.326923076923077,0.576923076923077,NA,NA,NA,NA,NA,NA,NA,NA
"439081","43-9081.00","Proofreaders and Copy Markers",0.734375,0.755177669529664,1.45517766952966,0.985799512883487,1.475,11,9,"Office & Administrative Support",0.95,0.975,1,64,47,93,3.23554395883163,2.2474194,0.84,2.462663,-0.43875724
"433031","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",0.733231707317073,0.350953348695756,1.48087781116268,1.42116504763333,1.41001610175073,28,13,"Office & Administrative Support",0.604651162790698,0.802325581395349,1,45,35,14,3.25473314025652,2.8479018,0.98,1.8098965,-0.14572515
"272031","27-2031.00","Dancers",0.732638888888889,1.46850070566068,0.908824762600666,0.0985113933753827,0.063689453417432,14,10,"Arts, Design, Entertainment & Media",0,0.0208333333333333,0.0416666666666667,NA,NA,NA,NA,NA,NA,NA,NA
"291024","29-1024.00","Prosthodontists",0.730902777777778,1.16299142926733,0.88873779362309,0.0666666666666667,0.0955341801261479,12,12,"Healthcare Practitioners & Technical",0,0.0454545454545455,0.0909090909090909,84,62,54,2.81398858393932,3.891206,0.055,0.88312954,0.679273
"439022","43-9022.00","Word Processors and Typists",0.729166666666667,0.333826859804621,1.43967853124295,1.55699379709157,1.44756769075212,19,17,"Office & Administrative Support",0.702702702702703,0.743243243243243,0.783783783783784,18,50,9,3.46935452315379,2.4759164,0.81,1.4150121,0.21042171
"439031","43-9031.00","Desktop Publishers",0.727822580645161,0.803684308463648,1.51393485533353,1.142393985883,1.57148355669902,18,13,"Office & Administrative Support",0.32258064516129,0.645161290322581,0.967741935483871,26,33,21,3.37987480021311,4.351305,0.16,0.46406806,0.6882891
"292053","29-2053.00","Psychiatric Technicians",0.727678571428571,1.13375632502829,0.717258836442772,0.338391322983291,0.204420015382264,16,12,"Healthcare Practitioners & Technical",0,0.12,0.24,39,52,42,2.8405880723029,3.4536655,0.043,0.88312876,-0.479331
"434151","43-4151.00","Order Clerks",0.727083333333333,0.3856514549421,1.45690355937288,1.32529611588277,1.35172588984322,19,11,"Office & Administrative Support",0.428571428571429,0.714285714285714,1,2,1,2,3.33416066361056,3.0450544,0.98,0.72195107,-0.69121563
"331091","33-1091.00","First-Line Supervisors of Security Workers",0.725198412698413,0.993758930071214,1.12935925265895,0.769413040309744,0.802632410516531,21,0,"Protective Service",0.238095238095238,0.404761904761905,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"291129","29-1129.02","Music Therapists",0.725,1.41269513982467,0.745273482130992,0.134800564528543,0.207378906834864,30,30,"Healthcare Practitioners & Technical",0.0934579439252336,0.373831775700935,0.654205607476635,NA,NA,NA,NA,NA,NA,NA,NA
"432011","43-2011.00","Switchboard Operators, Including Answering Service",0.721774193548387,0.36877356501095,1.45886689465009,1.51641559601559,1.41687409802762,19,12,"Office & Administrative Support",0.516129032258065,0.629032258064516,0.741935483870968,83,59,35,3.552720856102,2.1411066,0.96,0.93954045,0.34115908
"151299","15-1299.04","Penetration Testers",0.721590909090909,1.34783215057826,1.33305747073881,0.368232304540592,1.05324005873228,22,0,"Computer, Engineering & Science",0.460869565217391,0.728985507246377,0.997101449275362,NA,NA,NA,NA,NA,NA,NA,NA
"172199","17-2199.10","Wind Energy Engineers",0.721491228070176,1.14379214776678,1.2455465337317,0.285335116055048,0.938151112136654,16,3,"Computer, Engineering & Science",0.213559322033898,0.530508474576271,0.847457627118644,75,52,90,2.87080835446924,4.4884806,0.014,-0.418742137727273,-0.435068672636364
"131041","13-1041.06","Coroners",0.72008547008547,0.919134316298522,0.898286192499023,0.411810197168904,0.559489350750807,20,19,"Management, Business & Financial",0.214574898785425,0.524291497975709,0.834008097165992,17,22,42,2.83897312689431,4.2417951,0.08,0.376764396666667,-0.848250704166667
"211022","21-1022.00","Healthcare Social Workers",0.71875,1.40885148188743,0.843301270189222,0.0847088625788425,0.224551270189222,17,15,"Community & Social Service",0.03125,0.34375,0.65625,20,17,60,2.82668287440762,3.6515062,0.0035,-1.639292,-1.4215416
"434021","43-4021.00","Correspondence Clerks",0.71875,0.417406956373599,1.48169417382416,1.27946278254944,1.49821278254944,17,7,"Office & Administrative Support",0.964285714285714,0.964285714285714,0.964285714285714,2,1,2,3.32247186362132,2.8735988,0.86,0.90730506,-0.5469536
"436012","43-6012.00","Legal Secretaries and Administrative Assistants",0.71875,0.504684869461519,1.40088834764832,1.13794417382416,1.47522208691208,14,10,"Office & Administrative Support",0.391304347826087,0.695652173913043,1,33,43,9,3.25041505257333,2.7087178,0.98,0.99595296,-0.18629867
"119072","11-9072.00","Entertainment and Recreation Managers, Except Gambling",0.718137254901961,0.959939645846378,1.22947709999371,0.827657093659834,0.750276502257603,17,0,"Management, Business & Financial",0.176470588235294,0.352941176470588,0.529411764705882,NA,NA,NA,NA,NA,NA,NA,NA
"254013","25-4013.00","Museum Technicians and Conservators",0.717592592592593,1.16808402185993,0.912165221077135,0.324401693585629,0.357008536464494,24,12,"Education, Training & Library",0.0526315789473684,0.236842105263158,0.421052631578947,7,13,28,2.79844365910018,3.717535,0.59,-0.93817204,-0.5244128
"211014","21-1014.00","Mental Health Counselors",0.717320261437909,1.32023629034449,0.826093495721655,0.239797207488459,0.304456163848116,27,24,"Community & Social Service",0.0784313725490196,0.254901960784314,0.431372549019608,NA,NA,NA,NA,NA,NA,NA,NA
"193091","19-3091.00","Anthropologists and Archeologists",0.716666666666667,1.45275895917554,0.843782891432112,0.0841658075373095,0.233926484971561,30,20,"Life, Physical & Social Science",0.0517241379310345,0.439655172413793,0.827586206896552,59,41,87,2.85184602559201,4.4427023,0.0077,-0.374052515,-0.97072317
"132022","13-2022.00","Appraisers of Personal and Business Property",0.714285714285714,0.885030506955005,1.37202074120468,0.575506697431195,0.996764324169947,14,0,"Management, Business & Financial",0.142857142857143,0.571428571428571,1,NA,NA,NA,NA,NA,NA,NA,NA
"333052","33-3052.00","Transit and Railroad Police",0.714015151515151,1.23386943798861,0.848426551859191,0.36801473857173,0.270668206289966,12,10,"Protective Service",0.0833333333333333,0.25,0.416666666666667,63,38,77,2.95943344334434,4.3937993,0.57,0.14171429,-0.28998718
"433021","43-3021.00","Billing and Posting Clerks",0.7125,0.388388347648318,1.46294417382416,1.29678300858899,1.38794417382416,28,12,"Office & Administrative Support",0.69047619047619,0.773809523809524,0.857142857142857,13,18,28,3.34490896003504,2.327374,0.96,1.46739588,-0.217856053
"439021","43-9021.00","Data Entry Keyers",0.709821428571429,0.368872397312364,1.35038072042071,1.58252357756357,1.61084119252119,9,5,"Office & Administrative Support",0.857142857142857,0.892857142857143,0.928571428571429,63,60,94,3.43203456483494,3.1000659,0.99,1.2377187,0.23747058
"434051","43-4051.00","Customer Service Representatives",0.709375,0.597855339059327,1.55517766952966,1.14267766952966,1.24008883476483,13,7,"Office & Administrative Support",0.136363636363636,0.568181818181818,1,38,10,42,3.20908844851948,2.939477,0.55,0.33109703,-0.6844533
"436013","43-6013.00","Medical Secretaries and Administrative Assistants",0.706730769230769,0.591204628598448,1.36572628755705,1.14855526411833,1.38859820733051,15,11,"Office & Administrative Support",0.333333333333333,0.666666666666667,1,33,43,9,3.36436212757449,2.3221965,0.81,0.94759876,-0.1096597
"291129","29-1129.01","Art Therapists",0.706560283687943,1.36147116109799,0.775173649094934,0.157521360118096,0.292551363554559,25,22,"Healthcare Practitioners & Technical",0.0934579439252336,0.373831775700935,0.654205607476635,NA,NA,NA,NA,NA,NA,NA,NA
"434041","43-4041.00","Credit Authorizers, Checkers, and Clerks",0.70625,0.447855339059327,1.46035533905933,1.1327665042945,1.3202665042945,16,4,"Office & Administrative Support",0.35,0.65,0.95,7,6,14,3.29338992726189,2.5277076,0.97,0.983864,-0.53568331
"436014","43-6014.00","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.705882352941177,0.617154386944175,1.41939386855933,1.27233504502992,1.33487112009306,31,20,"Office & Administrative Support",0.384615384615385,0.644230769230769,0.903846153846154,33,43,9,3.28945038802393,2.5797276,0.96,0.5607742,-0.45228168
"433051","43-3051.00","Payroll and Timekeeping Clerks",0.703125,0.313240289706932,1.45907362304027,1.34077130424907,1.47127750715749,21,15,"Office & Administrative Support",0.675675675675676,0.837837837837838,1,2,2,2,3.42532915245535,2.4858935,0.97,1.6245432,-0.41621625
"191032","19-1032.00","Foresters",0.696875,1.24591787245138,0.876814095446867,0.124194434163992,0.322942286340599,25,15,"Life, Physical & Social Science",0,0.367647058823529,0.735294117647059,64,54,77,2.65684304074378,4.4554768,0.0081,-0.7044653,-0.44326532
"432021","43-2021.00","Telephone Operators",0.696022727272727,0.598373343744232,1.41615136754045,1.19788879048151,1.21395939914484,14,8,"Office & Administrative Support",0.842105263157895,0.894736842105263,0.947368421052632,83,59,35,3.46024279589191,2.0830045,0.97,3.4216676,0.701814
"435032","43-5032.00","Dispatchers, Except Police, Fire, and Ambulance",0.693181818181818,0.663797881390603,1.4137978813906,0.961605912994996,1.23238349395802,12,10,"Office & Administrative Support",0.347826086956522,0.673913043478261,1,96,54,100,3.25910469056536,3.1338258,0.96,0.8508934,-0.10965949
"433061","43-3061.00","Procurement Clerks",0.692857142857143,0.510609152673133,1.44606962477361,1.14163162231962,1.29606962477361,19,16,"Office & Administrative Support",0.257142857142857,0.614285714285714,0.971428571428571,6,19,18,3.20208305365373,2.515487,0.98,0.91536415,-0.8625265
"434011","43-4011.00","Brokerage Clerks",0.691666666666667,0.297140452079103,1.46725889843221,1.40690355937288,1.26725889843221,10,5,"Office & Administrative Support",0.533333333333333,0.766666666666667,1,39,48,24,3.19730656629026,3.0330951,0.98,1.4875419,-0.53342915
"173028","17-3028.00","Calibration Technologists and Technicians",0.688888888888889,0.702455817258923,1.26570937640367,0.734757813669728,0.980393143413866,15,0,"Computer, Engineering & Science",0.2,0.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA
"211021","21-1021.00","Child, Family, and School Social Workers",0.688131313131313,1.32333850279446,0.841699022528035,0.213851326182931,0.370344460758967,21,12,"Community & Social Service",0.0571428571428571,0.242857142857143,0.428571428571429,20,17,60,2.76028869822569,3.6745512,0.028,-0.43046424,-1.2637552
"434131","43-4131.00","Loan Interviewers and Clerks",0.6875,0.516735434560398,1.4536802172802,1.15088834764832,1.36316626073624,18,14,"Office & Administrative Support",0.1875,0.59375,1,38,10,42,3.33241292185526,3.3376384,0.92,1.0201293,-0.43424895
"332011","33-2011.00","Firefighters",0.68640350877193,1.0342068723901,0.691997282631313,0.478046167742102,0.158101654428351,30,27,"Protective Service",0.105263157894737,0.140350877192982,0.175438596491228,25,51,58,2.75601689918702,5.0860958,0.17,-0.03558025,0.7468958
"299093","29-9093.00","Surgical Assistants",0.686274509803922,0.338255387979555,0.991406046852554,0.67350257963333,0.396916360982193,28,23,"Healthcare Practitioners & Technical",0,0.0392156862745098,0.0784313725490196,NA,NA,NA,NA,NA,NA,NA,NA
"172161","17-2161.00","Nuclear Engineers",0.683333333333333,1.16570937640367,0.910829037686548,0.0706538414090221,0.589042709737007,20,20,"Computer, Engineering & Science",0.25,0.55,0.85,75,52,90,2.75411881277305,4.5347505,0.07,0.27871484,-0.58752716
"435011","43-5011.01","Freight Forwarders",0.681712962962963,0.668748830871786,1.37102840566542,0.928966917821724,1.36176914640616,31,23,"Office & Administrative Support",0.197674418604651,0.540697674418605,0.883720930232558,79,37,77,3.38193872116301,2.8130269,0.99,0.5970395,-0.31027381
"333011","33-3011.00","Bailiffs",0.681547619047619,0.636773485068264,0.651993258509724,0.826611701276761,0.362838821060508,15,13,"Protective Service",0.0357142857142857,0.0357142857142857,0.0357142857142857,NA,NA,NA,NA,NA,NA,NA,NA
"434171","43-4171.00","Receptionists and Information Clerks",0.681034482758621,0.467915298215966,1.31422196093367,1.33472782004092,1.22832139115723,18,11,"Office & Administrative Support",0.2,0.533333333333333,0.866666666666667,71,49,59,3.41286752789739,2.5173798,0.96,1.0684819,-0.49736372
"194051","19-4051.00","Nuclear Technicians",0.68,0.358711094662388,1.18766151189052,0.637996563482571,0.680471772096639,18,7,"Life, Physical & Social Science",0.114754098360656,0.188524590163934,0.262295081967213,92,65,91,2.95824985678637,4.4755192,0.85,1.5479843,-0.07134012
"112033","11-2033.00","Fundraising Managers",0.6796875,1.48191772515768,1.10275105849102,0.33883545031537,0.763536297108184,16,0,"Management, Business & Financial",0.125,0.5625,1,NA,NA,NA,NA,NA,NA,NA,NA
"439061","43-9061.00","Office Clerks, General",0.6796875,0.478735739008219,1.43643719555218,1.37070115209614,1.33811073900822,20,12,"Office & Administrative Support",0.363636363636364,0.575757575757576,0.787878787878788,47,41,16,3.27144158209732,2.6438301,0.96,0.8589524,-0.26293787
"311133","31-1133.00","Psychiatric Aides",0.678385416666667,1.11450472125564,0.593782431378348,0.587385132768064,0.197208862578842,17,15,"Healthcare Support",0.125,0.125,0.125,NA,NA,NA,NA,NA,NA,NA,NA
"433071","43-3071.00","Tellers",0.678191489361702,0.224883907409851,1.38977752443113,1.37400908776056,1.28981532645872,28,19,"Office & Administrative Support",0.3125,0.541666666666667,0.770833333333333,20,17,24,3.31334875268462,2.8816597,0.98,1.9307797,0.2825526
"291125","29-1125.00","Recreational Therapists",0.678030303030303,1.37207457482069,0.700971236592996,0.128461529834586,0.256923059669171,11,11,"Healthcare Practitioners & Technical",0.0909090909090909,0.318181818181818,0.545454545454545,26,22,54,2.83354060406079,3.7724795,0.0028,-2.310863,-1.12099593333333
"434031","43-4031.00","Court, Municipal, and License Clerks",0.677272727272727,0.48262577058938,1.40895710340217,1.11412091689908,1.4177249769846,30,25,"Office & Administrative Support",0.436363636363636,0.7,0.963636363636364,26,33,21,3.17152507271079,2.3002319,0.46,1.15444378,-0.27495982
"311132","31-1132.00","Orderlies",0.676388888888889,0.434045573501531,0.836065496487772,1.07876636384149,0.362339019740573,22,8,"Healthcare Support",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"413031","41-3031.00","Securities, Commodities, and Financial Services Sales Agents",0.675480769230769,0.99687135771595,1.36490141796448,0.816995330973771,1.13976474909551,30,22,"Sales & Related",0.211538461538462,0.605769230769231,1,20,8,64,3.17319170292428,3.3802361,0.016,0.0745574466666667,-1.20064058666667
"112032","11-2032.00","Public Relations Managers",0.675,1.42708118550994,1.1852948575604,0.272854688201837,0.689042709737007,20,0,"Management, Business & Financial",0.15,0.55,0.95,NA,NA,NA,NA,NA,NA,NA,NA
"291122","29-1122.01","Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",0.675,1.27615595839106,0.786155958391059,0.135534180126148,0.22708118550994,21,19,"Healthcare Practitioners & Technical",0.10958904109589,0.287671232876712,0.465753424657534,72,49,93,2.81761185828403,3.8585858,0.0035,-1.61914505,-1.16682915
"434181","43-4181.00","Reservation and Transportation Ticket Agents and Travel Clerks",0.671428571428571,0.434996392404369,1.34606962477361,1.33744743347942,1.15321248191647,21,14,"Office & Administrative Support",0.114285714285714,0.457142857142857,0.8,15,43,46,3.312704640124,2.9773378,0.61,2.930077,0.65673196
